bloco,escopo,nivel,descricao,valor,cnpj,periodo
BP,IND,2.1.2,Provisões,85096000.0,01425787,2020-12-31
BP,IND,2.1.3,Outras Obrigações,37950017000.0,01425787,2020-12-31
BP,IND,2.1.3.1,Transações de Pagamentos,37532253000.0,01425787,2020-12-31
BP,IND,2.1.3.2,Obrigações Fiscais Correntes,160144000.0,01425787,2020-12-31
BP,IND,2.1.3.3,Obrigações Fiscais Diferidas,3259000.0,01425787,2020-12-31
BP,IND,2.1.3.4,Diversas,254361000.0,01425787,2020-12-31
BP,IND,2.2,Patrimônio Líquido,17326003000.0,01425787,2020-12-31
BP,IND,2.2.1,Capital Social,3865210000.0,01425787,2020-12-31
BP,IND,2.2.2,Reservas de Capital,12506309000.0,01425787,2020-12-31
BP,IND,2.2.3,Reservas de Lucros,950306000.0,01425787,2020-12-31
BP,IND,2.2.4,Outros Resultados Abrangentes,4178000.0,01425787,2020-12-31
DR,IND,1,Receitas da Intermediação Financeira,342695000.0,01425787,2020-12-31
DR,IND,1.1,Operações de Outros Créditos,110247000.0,01425787,2020-12-31
DR,IND,1.2,Resultado de Operações com Títulos e Valores Mobiliários,232448000.0,01425787,2020-12-31
DR,IND,2,Resultado Bruto da Intermediação Financeira,342695000.0,01425787,2020-12-31
DR,IND,3,Outras Receitas / (Despesas) Operacionais,-20731000.0,01425787,2020-12-31
DR,IND,3.1,Receitas de Prestação de Serviços,2957008000.0,01425787,2020-12-31
DR,IND,3.2,Despesas de Pessoal,-425664000.0,01425787,2020-12-31
DR,IND,3.3,Outras Despesas Administrativas,-1777808000.0,01425787,2020-12-31
DR,IND,3.4,Despesas de Provisões,-63060000.0,01425787,2020-12-31
DR,IND,3.4.1,Provisões Cíveis,-20334000.0,01425787,2020-12-31
DR,IND,3.4.2,Provisões Trabalhistas,-45114000.0,01425787,2020-12-31
DR,IND,3.4.3,Provisões Fiscais e Previdenciárias,2438000.0,01425787,2020-12-31
DR,IND,3.4.4,Outros Riscos,-50000.0,01425787,2020-12-31
DR,IND,3.5,Despesas Tributárias,-269508000.0,01425787,2020-12-31
DR,IND,3.6,Resultado de Participações em Controladas e Coligadas e Outros Investimentos,-9823000.0,01425787,2020-12-31
DR,IND,3.7,Outras Receitas / (Despesas) Operacionais,-431876000.0,01425787,2020-12-31
DR,IND,4,Resultado Operacional,321964000.0,01425787,2020-12-31
DR,IND,5,Resultado Não Operacional,-6633000.0,01425787,2020-12-31
DR,IND,6,Resultado Antes da Tributação Sobre o Lucro e Participações,315331000.0,01425787,2020-12-31
DR,IND,7,Imposto de Renda e Contribuição Social,-118575000.0,01425787,2020-12-31
DR,IND,7.1,Devidos sobre Operações do Período,-79501000.0,01425787,2020-12-31
DR,IND,7.2,Referentes a Diferenças Temporárias,-39074000.0,01425787,2020-12-31
DR,IND,8,Participações no Lucro,-1595000.0,01425787,2020-12-31
DR,IND,9,Lucro Líquido,195161000.0,01425787,2020-12-31
DR,IND,10,Lucro por ação (Ordinárias) - Básico e Diluído,0.29,01425787,2020-12-31
DR,IND,11,Média Ponderada da Quantidade de Ações Ordinárias em Circulação - Básica e Diluída,671898449.0,01425787,2020-12-31
DRA,IND,1,Lucro Líquido,195161000.0,01425787,2020-12-31
DRA,IND,2,Ativos Financeiros Disponíveis para Venda,0.0,01425787,2020-12-31
DRA,IND,2.1,Remensurações,0.0,01425787,2020-12-31
DRA,IND,2.2,Efeito Fiscal,0.0,01425787,2020-12-31
DRA,IND,3,Remensurações em Obrigações de Benefícios Pós Emprego (*),-2030000.0,01425787,2020-12-31
DRA,IND,3.1,Remensurações,-3139000.0,01425787,2020-12-31
DRA,IND,3.2,Efeito Fiscal,1109000.0,01425787,2020-12-31
DRA,IND,4,Total de Outros Resultados Abrangentes,-2030000.0,01425787,2020-12-31
DRA,IND,5,Total do Resultado Abrangente,193131000.0,01425787,2020-12-31
DFC,IND,1,Lucro Líquido Ajustado,539265000.0,01425787,2020-12-31
DFC,IND,1.1,Lucro Líquido,195161000.0,01425787,2020-12-31
DFC,IND,1.2,Ajustes ao Lucro Líquido,344104000.0,01425787,2020-12-31
DFC,IND,1.2.1,Depreciações e Amortizações,397534000.0,01425787,2020-12-31
DFC,IND,1.2.2,Amortização de Ágio,36368000.0,01425787,2020-12-31
DFC,IND,1.2.3,Tributos Diferidos,39074000.0,01425787,2020-12-31
DFC,IND,1.2.4,Receita de Atualização / Encargos de Depósitos em Garantia,-1911000.0,01425787,2020-12-31
DFC,IND,1.2.5,"Despesa de Atualização / Encargos de Provisões Cíveis, Trabalhistas, Fiscais e Previdenciárias e Outros Riscos",2761000.0,01425787,2020-12-31
DFC,IND,1.2.6,"Provisões Cíveis, Trabalhistas, Fiscais e Previdenciárias e Outros Riscos",63840000.0,01425787,2020-12-31
DFC,IND,1.2.7,Resultado de Participações em Coligadas e Controladas,10560000.0,01425787,2020-12-31
DFC,IND,1.2.8,Resultado de Juros e Variação Cambial de Títulos e Valores Mobiliários Disponíveis para Venda,-208945000.0,01425787,2020-12-31
DFC,IND,1.2.9,Constituição / (Reversão) de Perdas em Outros Investimentos,0.0,01425787,2020-12-31
DFC,IND,1.2.10,Resultado na Alienação de Imobilizado,4823000.0,01425787,2020-12-31
DFC,IND,1.2.11,Outros,0.0,01425787,2020-12-31
DFC,IND,2,Variação de Ativos e Passivos,-3223940000.0,01425787,2020-12-31
DFC,IND,2.1.1,Títulos e Valores Mobiliários,0.0,01425787,2020-12-31
DFC,IND,2.1.2,Relações Interfinanceiras e Relações Interdependências (Ativos / Passivos),-4198541000.0,01425787,2020-12-31
DFC,IND,2.1.3,Outros Créditos e Outros Valores e Bens,616245000.0,01425787,2020-12-31
DFC,IND,2.2.1,Provisões e Outras Obrigações,415496000.0,01425787,2020-12-31
DFC,IND,2.2.2,Resultados de Exercícios Futuros,-58000.0,01425787,2020-12-31
DFC,IND,2.2.3,Pagamento de Imposto de Renda e Contribuição Social,-57082000.0,01425787,2020-12-31
DFC,IND,3,Caixa Líquido Proveniente / (Aplicado) nas Atividades Operacionais,-2684675000.0,01425787,2020-12-31
DFC,IND,3.1,Dividendos/Juros sobre o Capital Próprio Recebidos,7760000.0,01425787,2020-12-31
DFC,IND,3.2,Recursos da Venda de Títulos e Valores Mobiliários Disponíveis para Venda,6133300000.0,01425787,2020-12-31
DFC,IND,3.3,Aquisição de Títulos e Valores Mobiliários Disponíveis para Venda,0.0,01425787,2020-12-31
DFC,IND,3.4,(Aquisição) de Investimentos,-320347000.0,01425787,2020-12-31
DFC,IND,3.5,(Aquisição) de Imobilizado,-272508000.0,01425787,2020-12-31
DFC,IND,3.6,Alienação de Imobilizado,51392000.0,01425787,2020-12-31
DFC,IND,3.7,(Aquisição) de Intangível,-56049000.0,01425787,2020-12-31
DFC,IND,4,Caixa Líquido Proveniente / (Aplicado) nas Atividades de Investimento,5543548000.0,01425787,2020-12-31
DFC,IND,4.1,Aumento de Capital,0.0,01425787,2020-12-31
DFC,IND,4.2,Dividendos e Juros sobre o Capital Próprio Pagos,-241422000.0,01425787,2020-12-31
DFC,IND,5,Caixa Líquido Proveniente / (Aplicado) nas Atividades de Financiamento,-241422000.0,01425787,2020-12-31
DFC,IND,6,Aumento / (Diminuição) Líquido em Caixa e Equivalentes de Caixa (Nota 3a),2617451000.0,01425787,2020-12-31
DFC,IND,6.1,Caixa e Equivalentes de Caixa no Início do Período,292996000.0,01425787,2020-12-31
DFC,IND,6.2,Caixa e Equivalentes de Caixa no Final do Período,2910447000.0,01425787,2020-12-31
DFC,IND,6.2.1,Disponibilidades,506537000.0,01425787,2020-12-31
DFC,IND,6.2.2,Aplicações no Mercado Aberto - Posição Bancada,2403910000.0,01425787,2020-12-31
DMPL,IND,1,Capital Social,3865210000.0,01425787,2020-12-31
DMPL,IND,2,Reserva de Capital,12506309000.0,01425787,2020-12-31
DMPL,IND,2.1,Reconhecimento de Planos de Pagamento Baseado em Ações,2577000.0,01425787,2020-12-31
DMPL,IND,2.2,Mutações do Período,2577000.0,01425787,2020-12-31
DMPL,IND,3.1,Estatutária,950306000.0,01425787,2020-12-31
DMPL,IND,3.1.3,Outros,5475000.0,01425787,2020-12-31
DMPL,IND,3.1.4.1,Reservas,193209000.0,01425787,2020-12-31
DMPL,IND,3.1.5,Mutações do Período,198684000.0,01425787,2020-12-31
DMPL,IND,4.2,Remensurações em Obrigações de Benefícios Pós Emprego,4178000.0,01425787,2020-12-31
DMPL,IND,4.2.1,Total do Resultado Abrangente,-2030000.0,01425787,2020-12-31
DMPL,IND,4.2.1.1,Outros Resultados Abrangentes,-2030000.0,01425787,2020-12-31
DMPL,IND,4.2.2,Mutações do Período,-2030000.0,01425787,2020-12-31
DMPL,IND,5.1,Total do Resultado Abrangente,195161000.0,01425787,2020-12-31
DMPL,IND,5.1.1,Lucro Líquido,195161000.0,01425787,2020-12-31
DMPL,IND,5.2.1,Reservas,-193209000.0,01425787,2020-12-31
DMPL,IND,5.2.2,Dividendos,-1952000.0,01425787,2020-12-31
DMPL,IND,6,Total,17326003000.0,01425787,2020-12-31
DMPL,IND,6.1,Mutações do Período,199231000.0,01425787,2020-12-31
BP,IND,1.1,Circulante,475021427.96,02732968,2020-12-31
BP,IND,1.1.1,Caixa e equivalente a caixa,13569446.74,02732968,2020-12-31
BP,IND,1.1.1.1,Disponibilidades,13034164.16,02732968,2020-12-31
BP,IND,1.1.1.2,Títulos e valores mobiliários,535282.58,02732968,2020-12-31
BP,IND,1.1.2,Instrumentos financeiros,455463923.92,02732968,2020-12-31
BP,IND,1.1.2.1,Títulos e valores mobiliários,33541152.43,02732968,2020-12-31
BP,IND,1.1.2.2,Operações com cartões de crédito,465765818.34,02732968,2020-12-31
BP,IND,1.1.2.3,Outras contas a receber,17276649.4,02732968,2020-12-31
BP,IND,1.1.2.4,Devedores por depósitos em garantia,316466.57,02732968,2020-12-31
BP,IND,1.1.2.5,(-) Provisões para operações com cartões de crédito,-61436162.82,02732968,2020-12-31
BP,IND,1.1.3,Ativos fiscais correntes,4678768.71,02732968,2020-12-31
BP,IND,1.1.4,Outros valores e bens,1309288.59,02732968,2020-12-31
BP,IND,1.2,Não Circulante,121698092.58,02732968,2020-12-31
BP,IND,1.2.1,Realizável a longo prazo,114896036.49,02732968,2020-12-31
BP,IND,1.2.1.1,Instrumentos financeiros,93811947.14,02732968,2020-12-31
BP,IND,1.2.1.1.1,Fundos de investimentos em direitos creditórios,80680453.93,02732968,2020-12-31
BP,IND,1.2.1.1.2,Devedores por depósitos em garantia,13131493.21,02732968,2020-12-31
BP,IND,1.2.1.1.3,Títulos e valores mobiliários,0.0,02732968,2020-12-31
BP,IND,1.2.1.1.4,Operações com cartões de crédito,0.0,02732968,2020-12-31
BP,IND,1.2.1.2,Ativos fiscais diferidos,21084089.35,02732968,2020-12-31
BP,IND,1.2.2,Permanente,6802056.09,02732968,2020-12-31
BP,IND,1.2.2.1,Investimentos em controladas,0.0,02732968,2020-12-31
BP,IND,1.2.2.2,Intangível,7656589.55,02732968,2020-12-31
BP,IND,1.2.2.3,Imobilizado,5469344.02,02732968,2020-12-31
BP,IND,1.2.2.4,(-) Depreciação e amortização,-6323877.48,02732968,2020-12-31
BP,IND,2.1,Circulante,403187692.53,02732968,2020-12-31
BP,IND,2.1.1,Instrumentos financeiros,390371521.99,02732968,2020-12-31
BP,IND,2.1.1.1,Obrigações por empréstimos,0.0,02732968,2020-12-31
BP,IND,2.1.1.2,Obrigações com bandeira,208270737.34,02732968,2020-12-31
BP,IND,2.1.1.3,Obrigações por transações de pagamentos,134071632.65,02732968,2020-12-31
BP,IND,2.1.1.4,Obrigações por operações vinculadas à cessão,48029152.0,02732968,2020-12-31
BP,IND,2.1.1.5,Debêntures,0.0,02732968,2020-12-31
BP,IND,2.1.2,Outras obrigações,12816170.54,02732968,2020-12-31
BP,IND,2.1.2.1,Sociais e estatutárias,10419.48,02732968,2020-12-31
BP,IND,2.1.2.2,Obrigações fiscais correntes,2778687.22,02732968,2020-12-31
BP,IND,2.1.2.3,Obrigações fiscais diferidas,2508657.12,02732968,2020-12-31
BP,IND,2.1.2.4,Provisão para pagamentos a efetuar,4839326.58,02732968,2020-12-31
BP,IND,2.1.2.5,Provisões,233077.3,02732968,2020-12-31
BP,IND,2.1.2.6,Outras,2446002.84,02732968,2020-12-31
BP,IND,2.2,Não Circulante,166867372.17,02732968,2020-12-31
BP,IND,2.2.1,Exigível a longo prazo,166867372.17,02732968,2020-12-31
BP,IND,2.2.1.1,Instrumentos financeiros,166867372.17,02732968,2020-12-31
BP,IND,2.2.1.1.1,Obrigações por empréstimos,0.0,02732968,2020-12-31
BP,IND,2.2.1.1.2,Obrigações por operações vinculadas à cessão,166867372.17,02732968,2020-12-31
BP,IND,2.2.1.1.3,Debêntures,0.0,02732968,2020-12-31
BP,IND,2.2.1.2,Outras obrigações,0.0,02732968,2020-12-31
BP,IND,2.2.1.2.1,Provisão para pagamentos a efetuar,0.0,02732968,2020-12-31
BP,IND,2.3,Patrimônio líquido,26664455.84,02732968,2020-12-31
BP,IND,2.3.1,Capital social,33220000.0,02732968,2020-12-31
BP,IND,2.3.2,Reservas de lucros,0.0,02732968,2020-12-31
BP,IND,2.3.3,Outros resultados abrangentes,3762985.67,02732968,2020-12-31
BP,IND,2.3.4,Lucros (prejuízos) acumulados,-10318529.83,02732968,2020-12-31
DR,IND,1.1,Receita de operações de cartão de crédito,169245705.04,02732968,2020-12-31
DR,IND,1.2,"Receita de tarifas, rede e similares",31218363.09,02732968,2020-12-31
DR,IND,1.3,Resultado de títulos e valores mobiliários,4327830.24,02732968,2020-12-31
DR,IND,1.4,Variação cambial,2265309.0,02732968,2020-12-31
DR,IND,2.1,Despesas de juros e similares,-29088539.27,02732968,2020-12-31
DR,IND,2.2,Despesas com tarifas e similares,-8566039.04,02732968,2020-12-31
DR,IND,2.3,Variação cambial,0.0,02732968,2020-12-31
DR,IND,3.1,Provisão para perdas esperadas associadas ao risco de crédito,-91220423.17,02732968,2020-12-31
DR,IND,5.1,Outras despesas relacionadas a crédito,-22041789.9,02732968,2020-12-31
DR,IND,5.2,Despesas de captura e processamento de dados,-7720599.69,02732968,2020-12-31
DR,IND,5.3,Despesas de infraestrutura de operações,-2517720.39,02732968,2020-12-31
DR,IND,5.4,Despesa de pessoal,-29945569.82,02732968,2020-12-31
DR,IND,5.5,Despesas tributárias,-15799642.33,02732968,2020-12-31
DR,IND,5.6,Despesas de provisões,-1166112.37,02732968,2020-12-31
DR,IND,5.7,Despesas administrativas e gerais,-18522791.8,02732968,2020-12-31
DR,IND,5.8,Outras receitas,1581040.56,02732968,2020-12-31
DR,IND,5.9,Outras despesas,-582907.39,02732968,2020-12-31
DR,IND,7.1,IR e CSLL correntes,-412460.68,02732968,2020-12-31
DR,IND,7.2,IR e CSLL diferidos,7407751.39,02732968,2020-12-31
DRA,IND,2.1,Ajuste a valor de mercado de títulos e valores mobiliários,6271642.8,02732968,2020-12-31
DRA,IND,2.2,Tributos diferidos sobre ajuste a valor de mercado,-2508657.12,02732968,2020-12-31
DFC,IND,1.1,"Rendimento de títulos e valores mobiliários, líquidos",-291948.52,02732968,2020-12-31
DFC,IND,1.2,Provisão para perdas esperadas associadas ao risco de crédito,91220423.17,02732968,2020-12-31
DFC,IND,1.3,Ajuste a valor de mercado de cotas de fundos de investimento,-2028341.61,02732968,2020-12-31
DFC,IND,1.4,Resultado auferido com cotas de fundos de investimentos,-1794446.43,02732968,2020-12-31
DFC,IND,1.5,Variação cambial,-2265309.0,02732968,2020-12-31
DFC,IND,1.6,Depreciação e amortização,1549529.47,02732968,2020-12-31
DFC,IND,1.7,Resultado pela baixa de imobilizado e intangível,12640.32,02732968,2020-12-31
DFC,IND,1.8,Encargos de obrigações vinculadas à cessão,27369243.69,02732968,2020-12-31
DFC,IND,1.9,Encargos de obrigações por empréstimos,0.0,02732968,2020-12-31
DFC,IND,1.1,Juros sobre debêntures,0.0,02732968,2020-12-31
DFC,IND,1.11,Provisões,17155.11,02732968,2020-12-31
DFC,IND,2.1,Títulos e valores mobiliários (aplicação),-33856194.35,02732968,2020-12-31
DFC,IND,2.2,Títulos e valores mobiliários (resgate),20626561.09,02732968,2020-12-31
DFC,IND,2.3,Operações com cartões de crédito,-197267341.41,02732968,2020-12-31
DFC,IND,2.4,Outras contas a receber,-2729727.75,02732968,2020-12-31
DFC,IND,2.5,Ativos fiscais correntes,-1599261.73,02732968,2020-12-31
DFC,IND,2.6,Devedores por depósitos em garantia,-6277499.26,02732968,2020-12-31
DFC,IND,2.7,Outros valores e bens,-554358.29,02732968,2020-12-31
DFC,IND,3.1,Obrigações com bandeira,183453389.82,02732968,2020-12-31
DFC,IND,3.2,Sociais e estatutárias,2213.78,02732968,2020-12-31
DFC,IND,3.3,Obrigações fiscais correntes,-496380.83,02732968,2020-12-31
DFC,IND,3.4,Obrigações por transações de pagamentos,-21473661.91,02732968,2020-12-31
DFC,IND,3.5,Provisão para pagamentos a efetuar,1229048.04,02732968,2020-12-31
DFC,IND,3.8,Outras,-6395299.27,02732968,2020-12-31
DFC,IND,3.9,Tributos sobre o lucro pagos,0.0,02732968,2020-12-31
DFC,IND,4.1,Participação em empresas controladas,0.0,02732968,2020-12-31
DFC,IND,4.2,Aquisição de cotas de fundos de investimentos,-37500000.0,02732968,2020-12-31
DFC,IND,4.3,Resgate de cotas de fundos de investimentos,1794446.44,02732968,2020-12-31
DFC,IND,4.4,Aquisição de imobilizado,-433032.5,02732968,2020-12-31
DFC,IND,4.5,Aquisição de intangível,-1358276.17,02732968,2020-12-31
DFC,IND,5.1,Captação de empréstimos,0.0,02732968,2020-12-31
DFC,IND,5.2,Juros de empréstimos pagos,0.0,02732968,2020-12-31
DFC,IND,5.3,Amortização de empréstimos,0.0,02732968,2020-12-31
DFC,IND,5.4,Aumento de obrigações vinculadas à cessão,83348482.84,02732968,2020-12-31
DFC,IND,5.5,Encargos de obrigações vinculadas à cessão pagos,-26762864.24,02732968,2020-12-31
DFC,IND,5.6,Amortização de obrigações vinculadas à cessão,-49222272.66,02732968,2020-12-31
DFC,IND,5.7,Captação de debêntures,0.0,02732968,2020-12-31
DFC,IND,5.8,Juros de debêntures pagos,0.0,02732968,2020-12-31
DFC,IND,5.9,Amortização de debêntures,0.0,02732968,2020-12-31
DFC,IND,5.1,Dividendos e juros sobre capital próprio pagos,-870634.98,02732968,2020-12-31
DFC,IND,6.1,No início do período,14657051.14,02732968,2020-12-31
DFC,IND,6.2,No fim do período,13569446.76,02732968,2020-12-31
DMPL,IND,1,Capital Social,33220000.0,02732968,2020-12-31
DMPL,IND,2,Reserva Legal,0.0,02732968,2020-12-31
DMPL,IND,2.1,Constituição,0.0,02732968,2020-12-31
DMPL,IND,2.2,Destinações,-179402.19,02732968,2020-12-31
DMPL,IND,3,Reserva Estatutária,0.0,02732968,2020-12-31
DMPL,IND,3.2,Juros sobre capital próprio creditados,-444717.92,02732968,2020-12-31
DMPL,IND,3.3,Dividendos pagos,-128044.23,02732968,2020-12-31
DMPL,IND,3.4,Destinações,-976198.52,02732968,2020-12-31
DMPL,IND,4,Outros Resultados Abrangentes,3762985.68,02732968,2020-12-31
DMPL,IND,4.1,Ajuste de avaliação patrimonial - instrumentos financeiros,6271642.8,02732968,2020-12-31
DMPL,IND,4.2,Tributos diferidos sobre ajuste de avaliação patrimonial,-2508657.12,02732968,2020-12-31
DMPL,IND,5,Lucros/Prejuízos Acumulados,-10318529.82,02732968,2020-12-31
DMPL,IND,5.1,Resultado do exercício,-11538596.53,02732968,2020-12-31
DMPL,IND,5.2,Destinações - Reserva Legal,179402.19,02732968,2020-12-31
DMPL,IND,5.3,Destinações - Reserva Estatutária,976198.52,02732968,2020-12-31
DMPL,IND,5.4,"Ajuste de adoção inicial ao COSIF
atribuível a exercício da autorização",2213.78,02732968,2020-12-31
DMPL,IND,5.5,Dividendos obrigatórios creditados,0.0,02732968,2020-12-31
DMPL,IND,6,Total,26664455.85,02732968,2020-12-31
BP,IND,1.1.1,CAIXA E EQUIVALENTE DE CAIXA,551573.0,08561701,2020-12-31
BP,IND,1.1.2,INSTRUMENTOS FINANCEIROS,955260.0,08561701,2020-12-31
BP,IND,1.1.2.1,CARTEIRA PROPRIA,955260.0,08561701,2020-12-31
BP,IND,1.1.3,RELACOES INTERFINANCEIRAS,10919449.0,08561701,2020-12-31
BP,IND,1.1.3.1,PAGAMENTOS E RECEBIMENTOS A LIQUIDAR,10919449.0,08561701,2020-12-31
BP,IND,1.1.4,OUTROS CREDITOS,374781.0,08561701,2020-12-31
BP,IND,1.1.4.1,RENDAS A RECEBER,23557.0,08561701,2020-12-31
BP,IND,1.1.4.2,DIVERSOS,351224.0,08561701,2020-12-31
BP,IND,1.1.5,OUTROS VALORES E BENS,71806.0,08561701,2020-12-31
BP,IND,1.1.5.1,DESPESAS ANTECIPADAS,71806.0,08561701,2020-12-31
BP,IND,1.1,TOTAL DO ATIVO CIRCULANTE,12872869.0,08561701,2020-12-31
BP,IND,1.2.1,INSTRUMENTOS FINANCEIROS,335091.0,08561701,2020-12-31
BP,IND,1.2.1.1,CARTEIRA PROPRIA,335091.0,08561701,2020-12-31
BP,IND,1.2.2,OUTROS CREDITOS,798581.0,08561701,2020-12-31
BP,IND,1.2.2.1,DIVERSOS,798581.0,08561701,2020-12-31
BP,IND,1.2.3,OUTROS VALORES E BENS,10286.0,08561701,2020-12-31
BP,IND,1.2.3.1,DESPESAS ANTECIPADAS,10286.0,08561701,2020-12-31
BP,IND,1.2.4,INVESTIMENTOS,3998222.0,08561701,2020-12-31
BP,IND,1.2.4.1,NO PAIS,3998222.0,08561701,2020-12-31
BP,IND,1.2.5,IMOBILIZADO EM USO,1726492.0,08561701,2020-12-31
BP,IND,1.2.5.2,IMOBILIZACOES DE USO,1965640.0,08561701,2020-12-31
BP,IND,1.2.5.1,(DEPRECIACOES ACUMULADAS),-239148.0,08561701,2020-12-31
