inst_hash,bloco,escopo,nivel,descricao,valor,periodo
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,CON,18,Rendas a receber,-116029127.6354665,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,IND,19,Contas a receber de emissores,2071928072.121457,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,CON,19,Contas a receber de emissores,1941147030.810582,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,IND,20,Contas a receber com partes relacionadas,247148077.7925523,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,CON,20,Contas a receber com partes relacionadas,0.0,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,IND,21,Impostos e contribuições a compensar/recuperar,-498464557.84064937,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,CON,21,Impostos e contribuições a compensar/recuperar,-450458286.56716955,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,IND,22,Depósitos judiciais,13174575.816952229,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,CON,22,Depósitos judiciais,19543254.75812796,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,IND,23,Outros valores e bens,53843582.1053472,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,CON,23,Outros valores e bens,43047265.496075824,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,IND,24,Outros ativos,-131916002.32104824,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,CON,24,Outros ativos,-118313236.66843982,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,IND,25,"Instrumentos financeiros, incluindo derivativos",167748527.03200114,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,CON,25,"Instrumentos financeiros, incluindo derivativos",-504354747.5377635,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,IND,27,Sociais e estatutárias:,-3466789.9947104836,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,CON,27,Sociais e estatutárias:,-3528696.9589017425,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,IND,28,Fiscais e previdenciárias,-8994566.00562162,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,CON,28,Fiscais e previdenciárias,39831972.54339233,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,IND,29,Contas a pagar a estabelecimentos,-1645563202.180473,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,CON,29,Contas a pagar a estabelecimentos,-2032529448.3274035,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,IND,30,Contas a pagar com partes relacionadas,-6251356215.934353,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,CON,30,Contas a pagar com partes relacionadas,0.0,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,IND,31,Provisões para contingências,-61460718.15771332,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,CON,31,Provisões para contingências,-64655375.45566639,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,IND,32,Outros passivos,-5405251.81094927,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,CON,32,Outros passivos,86491767.34571223,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,IND,33,Caixa proveniente/(utilizado) das operações,-4350327477.376548,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,CON,33,Caixa proveniente/(utilizado) das operações,3319312129.2658577,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,IND,34,Imposto de renda e contribuição social pagos,-75866984.61638746,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,CON,34,Imposto de renda e contribuição social pagos,-462736501.1317692,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,IND,35,Caixa líquido gerado pelas (aplicado nas) atividades operacionais,-4426194461.992935,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,CON,35,Caixa líquido gerado pelas (aplicado nas) atividades operacionais,2856575628.1340885,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,IND,37,Aquisições de cotas FIDC's,-4521577617.070617,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,CON,37,Aquisições de cotas FIDC's,0.0,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,IND,38,Resgate de cotas FIDC's,12878006635.808743,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,CON,38,Resgate de cotas FIDC's,0.0,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,IND,39,Alienação de participação em controlada,1683178131.5687659,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,CON,39,Alienação de participação em controlada,0.0,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,IND,40,Aporte de capital em controladas,-122907249.30279946,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,CON,40,Aporte de capital em controladas,0.0,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,IND,41,Dividendos recebidos de subsidiárias,451938894.79407716,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,CON,41,Dividendos recebidos de subsidiárias,2739383.1654631947,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,IND,42,Aquisições de imobilizado de uso,-502924438.7192613,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,CON,42,Aquisições de imobilizado de uso,-540970137.4000516,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,IND,43,Alienação de intangível,0.0,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,CON,43,Alienação de intangível,0.0,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,IND,44,Aquisições de intagível,-333887472.99502957,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,CON,44,Aquisições de intagível,-449586430.15480936,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,IND,45,Caixa líquido gerado (aplicado) nas atividades de investimento,9531826884.083878,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,CON,45,Caixa líquido gerado (aplicado) nas atividades de investimento,-987817184.3893979,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,IND,47,Captação de empréstimos,7863726967.480946,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,CON,47,Captação de empréstimos,7863726967.480946,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,IND,48,"Pagamento de principal de empréstimos, líquido de derivativos",-9213147888.625168,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,CON,48,"Pagamento de principal de empréstimos, líquido de derivativos",-9213147888.625168,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,IND,49,Custos incorridos sobre emissão de dívidas,-28425614.391152926,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,CON,49,Custos incorridos sobre emissão de dívidas,-28425614.391152926,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,IND,50,Juros pagos,-379818571.2396815,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,CON,50,Juros pagos,-399401807.5788497,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,IND,51,Cotas de terceiros FIDC,0.0,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,CON,51,Cotas de terceiros FIDC,3922659981.7307057,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,IND,52,Amortização de cotas de terceiros FIDC,0.0,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,CON,52,Amortização de cotas de terceiros FIDC,-2579910825.7065125,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,IND,53,Aquisição de ações em tesouraria,-51865138.70806823,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,CON,53,Aquisição de ações em tesouraria,-51865138.70806823,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,IND,54,Dividendos e juros sobre o capital próprio,-104823967.11684869,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,CON,54,Dividendos e juros sobre o capital próprio,-280757110.70630246,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,IND,55,Resgate de ações pagos a terceiros,0.0,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,CON,55,Resgate de ações pagos a terceiros,-721361872.1396967,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,IND,56,Caixa líquido proveniente das (aplicado nas) atividades de financiamento,-1914354212.5999734,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,CON,56,Caixa líquido proveniente das (aplicado nas) atividades de financiamento,-1488483308.6440988,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,IND,57,Aumento do saldo de caixa e equivalentes de caixa,3191278209.4909697,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,CON,57,Aumento do saldo de caixa e equivalentes de caixa,380275135.100592,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,IND,59,Saldo final,3438132229.2036138,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,CON,59,Saldo final,4523388395.7732115,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,IND,60,Saldo inicial,246854019.71264383,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,CON,60,Saldo inicial,4143113260.6726193,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,IND,61,Aumento (Redução) do saldo de caixa e equivalentes de caixa,3191278209.4909697,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DFC,CON,61,Aumento (Redução) do saldo de caixa e equivalentes de caixa,380275135.100592,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DMPL,IND,1,Capital social,7351451997.711964,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DMPL,IND,2,Reserva de capital,87094070.51815635,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DMPL,IND,2.1,Ações restritas outorgadas,17370062.369330652,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DMPL,IND,2.2,Venda/transferencia de ações em tesouraria pelo exercício de ações,-14956980.494292216,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DMPL,IND,3,Ações em tesouraria,-109388315.99753337,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DMPL,IND,3.1,Aquisição de ações em tesouraria,-51865138.70806823,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DMPL,IND,3.2,Venda/transferencia de ações em tesouraria pelo exercício de ações,14956980.494292216,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DMPL,IND,4,Reserva legal,1470290399.5423927,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DMPL,IND,4.1,Reserva legal,14505575.54706429,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DMPL,IND,5,Reserva de orçamento de capital,3729774647.7802124,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DMPL,IND,5.1,Reserva de orçamento de capital,403144599.4555795,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DMPL,IND,6,Dividendos adicionais,0.0,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DMPL,IND,6.1,Dividendos pagos,0.0,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DMPL,IND,7,Retenção de lucros,0.0,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DMPL,IND,7.1,Lucro líquido do período,632288068.4958408,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DMPL,IND,7.2,Reserva legal,-14505575.54706429,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DMPL,IND,7.3,Juros sobre o capital próprio proposto,-195355163.87604055,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DMPL,IND,7.4,Juros sobre o capital próprio pagos,0.0,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DMPL,IND,7.5,Dividendos pagos,0.0,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DMPL,IND,7.6,Dividendos proposto,-19282729.617156416,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DMPL,IND,7.7,Reserva de orçamento de capital,-403144599.4555795,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DMPL,IND,8,Outros resultados abrangentes,-288598659.5038619,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DMPL,IND,8.1,Variação cambial sobre investimento líquido no exterior,-322882220.38161266,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DMPL,IND,8.2,Benefício pós emprego,17883374.28074984,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DMPL,IND,9,Total de participação dos acionistas controladores,12240624140.051329,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DMPL,IND,9.1,Aquisição de ações em tesouraria,-51865138.70806823,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DMPL,IND,9.2,Ações restritas outorgadas,17370062.369330652,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DMPL,IND,9.3,Lucro líquido do período,632288068.4958408,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DMPL,IND,9.4,Juros sobre o capital próprio proposto,-195355163.87604055,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DMPL,IND,9.5,Juros sobre o capital próprio pagos,0.0,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DMPL,IND,9.6,Dividendos pagos,0.0,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DMPL,IND,9.7,Dividendos proposto,-19282729.617156416,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DMPL,IND,9.8,Variação cambial sobre investimento líquido no exterior,-322882220.38161266,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DMPL,IND,9.9,Benefício pós emprego,17883374.28074984,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DMPL,IND,10,Participação de outros acionistas que não a Cielo,4017320888.8928227,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DMPL,IND,10.1,Lucro líquido do período,182192195.61487418,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DMPL,IND,10.2,Efeito dos outros acionistas que não a Cielo sobre entidades consolidadas,-901173229.0900488,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DMPL,IND,11,Total do Patrimônio líquido,16257945028.944153,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DMPL,IND,11.1,Aquisição de ações em tesouraria,-51865138.70806823,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DMPL,IND,11.2,Ações restritas outorgadas,17370062.369330652,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DMPL,IND,11.3,Lucro líquido do período,814480264.1107149,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DMPL,IND,11.4,Juros sobre o capital próprio proposto,-195355163.87604055,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DMPL,IND,11.5,Juros sobre o capital próprio pagos,0.0,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DMPL,IND,11.6,Dividendos pagos,0.0,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DMPL,IND,11.7,Dividendos proposto,-19282729.617156416,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DMPL,IND,11.8,Variação cambial sobre investimento líquido no exterior,-322882220.38161266,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DMPL,IND,11.9,Benefício pós emprego,17883374.28074984,2020-12-31
66eedfea72318463060491b62a7d3be23571106207e15e2ab1ab333e4d36fb76,DMPL,IND,11.10,Efeito dos outros acionistas que não a Cielo sobre entidades consolidadas,-901173229.0900488,2020-12-31
b88c056bbb78519a91464104792993b07759e0d4feb0f2be8c9fb914d42f31ea,BP,IND,1,Total do Ativo,81780499788.88774,2020-12-31
b88c056bbb78519a91464104792993b07759e0d4feb0f2be8c9fb914d42f31ea,BP,IND,1.1,Circulante e Não Circulante,80058131874.77759,2020-12-31
b88c056bbb78519a91464104792993b07759e0d4feb0f2be8c9fb914d42f31ea,BP,IND,1.1.1,Disponibilidades,620411906.5059114,2020-12-31
b88c056bbb78519a91464104792993b07759e0d4feb0f2be8c9fb914d42f31ea,BP,IND,1.1.2,Aplicações Interfinanceiras de Liquidez,2944334542.5282364,2020-12-31
b88c056bbb78519a91464104792993b07759e0d4feb0f2be8c9fb914d42f31ea,BP,IND,1.1.2.1,Aplicações no Mercado Aberto,2944334542.5282364,2020-12-31
b88c056bbb78519a91464104792993b07759e0d4feb0f2be8c9fb914d42f31ea,BP,IND,1.1.3,Títulos e Valores Mobiliários,1504284255.832665,2020-12-31
b88c056bbb78519a91464104792993b07759e0d4feb0f2be8c9fb914d42f31ea,BP,IND,1.1.3.1,Carteira Própria,1504284255.832665,2020-12-31
b88c056bbb78519a91464104792993b07759e0d4feb0f2be8c9fb914d42f31ea,BP,IND,1.1.4,Relações Interfinanceiras,74395834741.59084,2020-12-31
b88c056bbb78519a91464104792993b07759e0d4feb0f2be8c9fb914d42f31ea,BP,IND,1.1.5,Outros Créditos,554093309.6617142,2020-12-31
b88c056bbb78519a91464104792993b07759e0d4feb0f2be8c9fb914d42f31ea,BP,IND,1.1.5.1,Ativos Fiscais Correntes,144811811.43728277,2020-12-31
b88c056bbb78519a91464104792993b07759e0d4feb0f2be8c9fb914d42f31ea,BP,IND,1.1.5.2,Ativos Fiscais Diferidos,141405613.05099916,2020-12-31
b88c056bbb78519a91464104792993b07759e0d4feb0f2be8c9fb914d42f31ea,BP,IND,1.1.5.3,Diversos,267875885.17343226,2020-12-31
b88c056bbb78519a91464104792993b07759e0d4feb0f2be8c9fb914d42f31ea,BP,IND,1.1.6,Outros Valores e Bens,39173118.65821956,2020-12-31
b88c056bbb78519a91464104792993b07759e0d4feb0f2be8c9fb914d42f31ea,BP,IND,1.1.6.1,Despesas Antecipadas,39173118.65821956,2020-12-31
b88c056bbb78519a91464104792993b07759e0d4feb0f2be8c9fb914d42f31ea,BP,IND,1.2,Permanente,1722367914.110165,2020-12-31
b88c056bbb78519a91464104792993b07759e0d4feb0f2be8c9fb914d42f31ea,BP,IND,1.2.1,Investimentos,829537299.7718047,2020-12-31
b88c056bbb78519a91464104792993b07759e0d4feb0f2be8c9fb914d42f31ea,BP,IND,1.2.1.1,Participações em Controladas e Coligadas,829204151.2780725,2020-12-31
b88c056bbb78519a91464104792993b07759e0d4feb0f2be8c9fb914d42f31ea,BP,IND,1.2.1.2,Outros Investimentos,2024611.9858061136,2020-12-31
b88c056bbb78519a91464104792993b07759e0d4feb0f2be8c9fb914d42f31ea,BP,IND,1.2.1.3,(Provisões para Perdas),-1691463.4920739522,2020-12-31
b88c056bbb78519a91464104792993b07759e0d4feb0f2be8c9fb914d42f31ea,BP,IND,1.2.2,Imobilizado,652985745.4427011,2020-12-31
b88c056bbb78519a91464104792993b07759e0d4feb0f2be8c9fb914d42f31ea,BP,IND,1.2.2.1,Outras Imobilizações,1883681599.2829382,2020-12-31
